ID,Pension personal,Pension corporativa,Fondo inversión,Fondo inversión (extra),Acciones,Activos renta fija,Criptomonedas,Criptomonedas (extra),Hipoteca_actual,Hipoteca_adquirida_2y,Prestamo_personal_actual,Prestamo_personal_adquirido_2y,Tarjeta_credito_adquirida_2y,Descubierto_autorizado,Tarjeta_credito_para_efectivo,Hipoteca_flexible,Prestamo_contra_fondo_pension,Microcredito,Payday_loan,Empeño_en_casa_de_empeño,Ayuda_familia_comunidad,Prestamo_familia_comunidad
7236,1,1,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7237,0,0,0,0,0,0,0,0,0,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7238,0,0,0,0,0,0,0,0,1,1,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7239,-98,-98,-98,-98,-98,-98,-98,-98,0,0,1,1,0,0,0,0,0,0,0,0,1,0
7240,0,1,0,0,0,1,1,1,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7241,-98,-98,-98,-98,-98,-98,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7242,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7243,1,0,0,0,0,0,0,0,0,0,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7244,1,1,0,1,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7245,1,0,0,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7246,0,0,0,0,-98,-98,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7247,0,0,0,0,0,0,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7248,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7249,1,1,0,0,0,1,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7250,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7251,1,1,1,0,0,1,1,1,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7252,0,0,0,0,-98,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7253,0,0,0,0,0,0,0,0,0,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7254,1,0,0,0,1,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7255,-98,-98,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7256,0,0,0,0,0,-98,0,0,0,0,0,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7257,0,0,0,0,0,0,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7258,1,0,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7259,0,0,0,0,0,0,0,0,1,1,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7260,0,0,0,0,0,0,0,0,0,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7261,1,0,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7262,0,0,0,0,0,1,0,0,1,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7263,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7264,0,0,0,0,-98,0,0,0,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7265,1,1,0,1,0,1,0,0,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7266,1,1,1,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7267,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7268,1,1,1,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7269,0,0,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7270,0,0,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7271,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7272,0,-98,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7273,-98,0,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7274,0,0,0,0,0,-98,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7275,1,0,0,0,0,-98,0,0,1,0,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7276,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7277,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7278,0,0,0,0,0,0,0,0,0,0,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7279,1,0,0,0,-98,0,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7280,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
7281,1,1,1,1,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7282,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7283,0,1,1,1,1,1,0,0,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7284,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7285,-98,-98,-98,-98,-98,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7286,0,0,1,0,0,0,0,0,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7287,0,0,0,0,0,-98,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7288,-98,-98,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7289,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7291,0,0,1,1,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7292,1,1,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7293,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
7294,0,-98,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7295,0,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7296,0,0,0,0,0,0,0,0,1,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7297,1,1,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7298,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7299,0,0,0,0,0,0,0,0,0,0,0,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7300,-98,-98,-98,-98,-98,-98,-98,-98,1,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7301,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
7302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7303,1,0,0,0,0,0,0,0,1,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7304,0,1,0,0,0,-98,-98,-98,0,0,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7305,-98,-98,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7306,1,0,0,0,0,0,0,0,1,0,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7307,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
7308,1,0,0,0,0,1,-98,-98,1,0,1,1,0,0,0,0,0,0,0,0,1,0
7309,-98,-98,-98,-98,0,-98,0,0,1,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7310,1,0,0,0,0,0,0,0,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7311,0,0,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7312,0,1,-98,-98,0,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7313,0,0,0,0,0,-98,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7314,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7315,1,0,0,0,0,-98,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
7316,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7317,0,0,-98,-98,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7318,-98,-98,-98,-98,-98,-98,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7319,0,0,0,0,-98,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7320,0,0,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7321,1,0,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7322,0,0,1,1,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7323,0,0,0,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7324,0,0,0,0,0,1,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7325,1,0,0,0,0,1,0,0,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7326,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7327,1,1,0,1,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7328,0,0,0,0,-98,-98,0,0,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7329,-98,-98,-98,-98,-98,-98,-98,-98,0,0,0,0,-98,0,0,0,0,0,0,0,0,0
7330,1,1,0,0,0,1,0,0,1,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7331,0,1,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7332,-98,0,0,0,-98,-98,-98,-98,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7333,1,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7334,0,0,0,0,0,0,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7335,0,0,0,0,0,-98,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7336,0,0,-98,-98,0,-98,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
7337,1,0,0,0,0,0,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7338,0,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7339,0,1,0,0,0,1,0,0,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7340,0,0,0,0,0,-98,0,0,0,0,-98,-98,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7341,0,0,0,0,0,1,0,0,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7342,1,0,0,0,-98,-98,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7343,0,1,1,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7344,1,0,1,1,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7345,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7346,-98,-98,-98,-98,-98,0,-98,-98,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7347,0,0,0,0,0,0,0,0,0,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7348,0,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7349,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7350,-98,0,0,0,-98,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7351,1,1,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7352,0,0,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7353,1,1,1,0,0,0,0,0,1,1,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7354,0,-98,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7355,1,0,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7356,0,-98,-98,-98,-98,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7357,1,0,0,0,0,0,0,0,0,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7358,1,0,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7359,0,0,1,1,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7360,-98,-98,-98,-98,-98,-98,0,0,-98,-98,-98,-98,0,0,0,0,0,0,0,0,0,0
7361,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7362,0,0,0,0,0,-98,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7363,-98,-98,-98,-98,-98,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7364,0,0,0,0,-98,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7365,0,0,0,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7366,0,1,0,0,0,1,0,0,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7367,0,1,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7368,0,0,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7369,0,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7370,0,0,0,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7371,1,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7372,1,0,1,1,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7373,1,0,0,0,0,1,0,0,1,1,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7374,0,0,0,0,0,-98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7375,0,0,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7376,-98,-98,-98,-98,-98,1,-98,-98,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7377,0,0,1,1,1,0,1,1,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7378,1,1,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7379,0,0,0,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7380,0,-98,-98,-98,-98,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7381,0,0,0,0,-97,0,0,0,1,1,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7382,1,0,0,0,0,0,0,0,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7383,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7384,1,1,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7385,-98,0,0,0,-98,-98,-98,-98,0,0,-98,-98,0,0,0,0,0,0,0,0,0,0
7386,1,1,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7387,0,0,0,0,0,-98,0,0,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7388,0,0,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7389,0,-98,0,0,-98,1,-98,-98,0,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7390,-98,0,0,0,-98,-98,0,0,-98,-98,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7391,-98,0,0,0,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7392,-98,-98,-98,-98,-98,-98,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98
7393,0,0,0,0,-98,1,1,1,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7394,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
7395,-98,0,0,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7396,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7397,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7398,-98,-98,-98,-98,-98,-98,0,0,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0
7399,1,1,0,0,0,1,0,1,1,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7400,0,0,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7401,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7402,0,0,-98,-98,-98,0,0,0,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7403,-98,-98,-98,-98,-98,-98,-98,-98,0,0,-98,-98,-98,0,0,0,0,0,0,0,0,0
7404,1,0,0,0,0,1,0,0,1,1,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7405,0,0,1,1,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7406,0,0,0,0,0,1,1,1,1,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7407,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7409,0,-98,-98,-98,-98,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7410,0,0,0,1,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7411,0,1,0,1,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7412,0,0,0,0,0,1,0,0,0,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7413,1,0,1,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7414,0,0,1,1,0,0,0,0,0,0,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7415,-98,-98,-98,-98,-98,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7416,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7417,1,0,1,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7418,-98,-98,0,0,-98,-98,0,0,0,0,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7419,1,1,0,0,0,-98,0,0,1,1,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7420,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7421,-98,-98,-98,-98,-98,-98,0,0,-98,-98,-98,-98,0,0,0,0,0,0,0,0,1,0
7422,0,0,0,0,0,0,0,0,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7423,0,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7424,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7425,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7426,0,-98,-98,-98,-98,-98,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7427,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7428,1,0,1,1,0,0,0,0,1,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7429,1,1,1,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7431,0,0,0,0,0,1,-98,-98,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7432,0,1,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7433,0,1,1,1,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7434,0,0,-98,-98,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7435,1,1,1,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7436,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7437,-98,-98,-98,-98,-98,1,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98
7438,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7439,1,0,1,0,0,-98,0,0,0,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7440,0,0,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7441,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7442,1,0,1,1,0,1,0,1,0,1,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7443,0,-98,-98,-98,-98,-98,0,0,-98,-98,0,1,0,0,0,0,0,0,0,0,0,0
7444,0,0,0,0,0,1,0,0,1,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7445,0,0,0,0,0,0,0,0,1,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7446,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7447,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7448,0,1,1,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7449,0,0,1,0,0,-98,0,0,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7450,1,0,1,1,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7451,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7452,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7453,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7454,1,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7455,1,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7456,-98,0,-98,-98,-98,-98,0,0,0,0,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7457,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
7458,0,-98,-98,-98,-98,-98,-98,-98,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98
7459,0,0,0,0,-98,-98,-98,-98,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7460,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7461,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7462,0,-98,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7463,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7464,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
7465,1,1,0,1,0,-98,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
7466,0,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7467,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7468,0,0,0,0,0,0,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7469,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7470,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7471,0,0,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7472,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7473,0,0,0,0,-98,0,0,0,0,0,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7474,0,0,0,0,0,-98,-98,-98,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7475,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7476,0,-98,-98,-98,-98,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7477,0,0,1,1,0,0,1,1,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7478,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
7479,1,0,0,0,-98,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
7480,0,0,0,0,-98,-98,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
7481,0,-98,0,0,-98,-98,-98,-98,1,0,1,1,0,0,0,0,0,0,0,0,1,0
